All Categories,Source Country,Source City,Source Airport,Destination Country,Destination City,Destination Airport,Airline Name,Sum of Flights
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Palma de Mallorca,Destination City:Palma De Mallorca Airport,Airline Name:Air Berlin,7
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Palma de Mallorca,Destination City:Palma De Mallorca Airport,Airline Name:Norwegian Air Shuttle,4
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Palma de Mallorca,Destination City:Palma De Mallorca Airport,Airline Name:easyJet,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Palma de Mallorca,Destination City:Palma De Mallorca Airport,Airline Name:Scandinavian Airlines System,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Palma de Mallorca,Destination City:Palma De Mallorca Airport,Airline Name:Iberia Airlines,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Singapore,Destination City:Singapore Changi Airport,Airline Name:Qantas,9
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Singapore,Destination City:Singapore Changi Airport,Airline Name:China Eastern Airlines,4
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Singapore,Destination City:Singapore Changi Airport,Airline Name:All Nippon Airways,3
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Singapore,Destination City:Singapore Changi Airport,Airline Name:US Airways,3
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Singapore,Destination City:Singapore Changi Airport,Airline Name:KLM Royal Dutch Airlines,2
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Singapore,Destination City:Singapore Changi Airport,Airline Name:Air Berlin,2
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Singapore,Destination City:Singapore Changi Airport,Airline Name:Scandinavian Airlines System,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Singapore,Destination City:Singapore Changi Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Singapore,Destination City:Singapore Changi Airport,Airline Name:Turkish Airlines,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Singapore,Destination City:Singapore Changi Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Singapore,Destination City:Singapore Changi Airport,Airline Name:British Airways,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Singapore,Destination City:Singapore Changi Airport,Airline Name:Alitalia,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Singapore,Destination City:Singapore Changi Airport,Airline Name:Iberia Airlines,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Vancouver,Destination City:Vancouver International Airport,Airline Name:Air Canada,30
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Ankara,Destination City:Esenboğa International Airport,Airline Name:Turkish Airlines,29
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Seoul,Destination City:Incheon International Airport,Airline Name:All Nippon Airways,12
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Seoul,Destination City:Incheon International Airport,Airline Name:Turkish Airlines,5
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Seoul,Destination City:Incheon International Airport,Airline Name:Aeroflot Russian Airlines,3
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Seoul,Destination City:Incheon International Airport,Airline Name:Air Canada,2
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Seoul,Destination City:Incheon International Airport,Airline Name:S7 Airlines,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Seoul,Destination City:Incheon International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Seoul,Destination City:Incheon International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Seoul,Destination City:Incheon International Airport,Airline Name:Delta Air Lines,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Seoul,Destination City:Incheon International Airport,Airline Name:Qantas,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Seoul,Destination City:Gimpo International Airport,Airline Name:All Nippon Airways,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Dublin,Destination City:Dublin Airport,Airline Name:Ryanair,26
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Dublin,Destination City:Dublin Airport,Airline Name:Norwegian Air Shuttle,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Dublin,Destination City:Dublin Airport,Airline Name:Qantas,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Charleroi,Destination City:Brussels South Charleroi Airport,Airline Name:Ryanair,27
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Nagoya,Destination City:Chubu Centrair International Airport,Airline Name:All Nippon Airways,21
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Nagoya,Destination City:Chubu Centrair International Airport,Airline Name:Delta Air Lines,3
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Nagoya,Destination City:Chubu Centrair International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Nagoya,Destination City:Chubu Centrair International Airport,Airline Name:Turkish Airlines,1
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Novosibirsk,Destination City:Tolmachevo Airport,Airline Name:S7 Airlines,23
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Novosibirsk,Destination City:Tolmachevo Airport,Airline Name:Aeroflot Russian Airlines,3
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Bergamo,Destination City:Il Caravaggio International Airport,Airline Name:Ryanair,26
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Perth,Destination City:Perth International Airport,Airline Name:Qantas,20
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Perth,Destination City:Perth International Airport,Airline Name:American Airlines,3
All Categories:All Countries,Source Country:Others,Source City:Others,Source Airport:Others,Destination Country:Others,Destination City:Perth,Destination City:Perth International Airport,Airline Name:Turkish Airlines,1
