All,SourceCountry,SourceCity,SourceAirport,DestCountry,DestCity,DestAirport,AirlineName,Sum of Flights
All Countries,Others,Tokyo,Narita International Airport,United States,Chicago,Chicago O'Hare International Airport,United Airlines,1
All Countries,Others,Tokyo,Narita International Airport,United States,Chicago,Chicago O'Hare International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,United States,Chicago,Chicago O'Hare International Airport,American Airlines,1
All Countries,Others,Tokyo,Narita International Airport,United States,Honolulu,Daniel K Inouye International Airport,United Airlines,1
All Countries,Others,Tokyo,Narita International Airport,United States,Honolulu,Daniel K Inouye International Airport,Delta Air Lines,1
All Countries,Others,Tokyo,Narita International Airport,United States,Honolulu,Daniel K Inouye International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,United States,Honolulu,Daniel K Inouye International Airport,American Airlines,1
All Countries,Others,Tokyo,Narita International Airport,United States,Seattle,Seattle Tacoma International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,United States,Seattle,Seattle Tacoma International Airport,United Airlines,1
All Countries,Others,Tokyo,Narita International Airport,United States,Seattle,Seattle Tacoma International Airport,Delta Air Lines,1
All Countries,Others,Tokyo,Narita International Airport,United States,San Francisco,San Francisco International Airport,United Airlines,1
All Countries,Others,Tokyo,Narita International Airport,United States,San Francisco,San Francisco International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,United States,Dallas-Fort Worth,Dallas Fort Worth International Airport,US Airways,1
All Countries,Others,Tokyo,Narita International Airport,United States,Dallas-Fort Worth,Dallas Fort Worth International Airport,American Airlines,1
All Countries,Others,Tokyo,Narita International Airport,United States,San Jose,Norman Y. Mineta San Jose International Airport,United Airlines,1
All Countries,Others,Tokyo,Narita International Airport,United States,San Jose,Norman Y. Mineta San Jose International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,United States,Denver,Denver International Airport,United Airlines,1
All Countries,Others,Tokyo,Narita International Airport,United States,Denver,Denver International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,United States,Houston,George Bush Intercontinental Houston Airport,United Airlines,1
All Countries,Others,Tokyo,Narita International Airport,United States,Houston,George Bush Intercontinental Houston Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,United States,Washington,Washington Dulles International Airport,United Airlines,1
All Countries,Others,Tokyo,Narita International Airport,United States,Washington,Washington Dulles International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,United States,Boston,General Edward Lawrence Logan International Airport,American Airlines,1
All Countries,Others,Tokyo,Narita International Airport,United States,Detroit,Detroit Metropolitan Wayne County Airport,Delta Air Lines,1
All Countries,Others,Tokyo,Narita International Airport,United States,Portland,Portland International Airport,Delta Air Lines,1
All Countries,Others,Tokyo,Narita International Airport,United States,San Diego,San Diego International Airport,American Airlines,1
All Countries,Others,Tokyo,Narita International Airport,United States,Atlanta,Hartsfield Jackson Atlanta International Airport,Delta Air Lines,1
All Countries,Others,Tokyo,Narita International Airport,United States,Minneapolis,Minneapolis-St Paul International/Wold-Chamberlain Airport,Delta Air Lines,1
All Countries,Others,Tokyo,Narita International Airport,China,Guangzhou,Guangzhou Baiyun International Airport,China Southern Airlines,1
All Countries,Others,Tokyo,Narita International Airport,China,Guangzhou,Guangzhou Baiyun International Airport,Air China,1
All Countries,Others,Tokyo,Narita International Airport,China,Guangzhou,Guangzhou Baiyun International Airport,Shenzhen Airlines,1
All Countries,Others,Tokyo,Narita International Airport,China,Guangzhou,Guangzhou Baiyun International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,China,Guangzhou,Guangzhou Baiyun International Airport,China Eastern Airlines,1
All Countries,Others,Tokyo,Narita International Airport,China,Dalian,Zhoushuizi Airport,China Southern Airlines,1
All Countries,Others,Tokyo,Narita International Airport,China,Dalian,Zhoushuizi Airport,China Eastern Airlines,1
All Countries,Others,Tokyo,Narita International Airport,China,Dalian,Zhoushuizi Airport,Air China,1
All Countries,Others,Tokyo,Narita International Airport,China,Dalian,Zhoushuizi Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,China,Shanghai,Shanghai Pudong International Airport,Delta Air Lines,1
All Countries,Others,Tokyo,Narita International Airport,China,Shanghai,Shanghai Pudong International Airport,China Eastern Airlines,1
All Countries,Others,Tokyo,Narita International Airport,China,Shanghai,Shanghai Pudong International Airport,Air China,1
All Countries,Others,Tokyo,Narita International Airport,China,Shanghai,Shanghai Pudong International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,China,Beijing,Beijing Capital International Airport,China Southern Airlines,1
All Countries,Others,Tokyo,Narita International Airport,China,Beijing,Beijing Capital International Airport,China Eastern Airlines,1
All Countries,Others,Tokyo,Narita International Airport,China,Beijing,Beijing Capital International Airport,Air China,1
All Countries,Others,Tokyo,Narita International Airport,China,Beijing,Beijing Capital International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,China,Shenyang,Taoxian Airport,Air China,1
All Countries,Others,Tokyo,Narita International Airport,China,Shenyang,Taoxian Airport,China Southern Airlines,1
All Countries,Others,Tokyo,Narita International Airport,China,Shenyang,Taoxian Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,China,Xiamen,Xiamen Gaoqi International Airport,Air China,1
All Countries,Others,Tokyo,Narita International Airport,China,Xiamen,Xiamen Gaoqi International Airport,Shenzhen Airlines,1
All Countries,Others,Tokyo,Narita International Airport,China,Xiamen,Xiamen Gaoqi International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,China,Chengdu,Chengdu Shuangliu International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,China,Chengdu,Chengdu Shuangliu International Airport,Air China,1
All Countries,Others,Tokyo,Narita International Airport,China,Qingdao,Liuting Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,China,Qingdao,Liuting Airport,Air China,1
All Countries,Others,Tokyo,Narita International Airport,China,Hangzhou,Hangzhou Xiaoshan International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,China,Hangzhou,Hangzhou Xiaoshan International Airport,Air China,1
All Countries,Others,Tokyo,Narita International Airport,China,Nanjing,Nanjing Lukou Airport,China Eastern Airlines,1
All Countries,Others,Tokyo,Narita International Airport,China,Changchun,Longjia Airport,China Southern Airlines,1
All Countries,Others,Tokyo,Narita International Airport,Japan,Osaka,Osaka International Airport,American Airlines,1
All Countries,Others,Tokyo,Narita International Airport,Japan,Osaka,Osaka International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,Japan,Osaka,Kansai International Airport,Lufthansa,1
All Countries,Others,Tokyo,Narita International Airport,Japan,Osaka,Kansai International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,Japan,Sapporo,New Chitose Airport,American Airlines,1
All Countries,Others,Tokyo,Narita International Airport,Japan,Sapporo,New Chitose Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,Japan,Fukuoka,Fukuoka Airport,American Airlines,1
All Countries,Others,Tokyo,Narita International Airport,Japan,Fukuoka,Fukuoka Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,Japan,Nagoya,Chubu Centrair International Airport,American Airlines,1
All Countries,Others,Tokyo,Narita International Airport,Japan,Nagoya,Chubu Centrair International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,Japan,Sendai,Sendai Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,Japan,Kanazawa,Komatsu Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,Japan,Hiroshima,Hiroshima Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,Japan,Okinawa,Naha Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Narita International Airport,Japan,Niigata,Niigata Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Osaka,Osaka International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Osaka,Kansai International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Takamatsu,Takamatsu Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Odate Noshiro,Odate Noshiro Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Monbetsu,Monbetsu Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Fukuoka,Fukuoka Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Oshima,Oshima Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Hachijojima,Hachijojima Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Wajima,Noto Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Hakodate,Hakodate Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Nakashibetsu,Nakashibetsu Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Hiroshima,Hiroshima Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Okayama,Okayama Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Ishigaki,New Ishigaki Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Sapporo,New Chitose Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Iwakuni,Iwakuni Marine Corps Air Station,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Tottori,Tottori Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Iwami,Iwami Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Yamaguchi,Yamaguchi Ube Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Kagoshima,Kagoshima Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Nagasaki,Nagasaki Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Kanazawa,Komatsu Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Obihiro,Tokachi-Obihiro Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Kitakyushu,Kitakyūshū Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Oita,Oita Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Kobe,Kobe Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Asahikawa,Asahikawa Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Okinawa,Naha Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Kochi,Kōchi Ryōma Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Saga,Saga Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Kumamoto,Kumamoto Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Shonai,Shonai Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Kushiro,Kushiro Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Tokushima,Tokushima Airport/JMSDF Air Base,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Matsuyama,Matsuyama Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Toyama,Toyama Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Memanbetsu,Memanbetsu Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Wakkanai,Wakkanai Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Miho,Miho Yonago Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Akita,Akita Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Japan,Miyazaki,Miyazaki Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Others,Paris,Charles de Gaulle International Airport,All Nippon Airways,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Others,Paris,Charles de Gaulle International Airport,Air France,1
All Countries,Others,Tokyo,Tokyo Haneda International Airport,Others,Singapore,Singapore Changi Airport,Qantas,1
